label,text,emoji_pos_count,emoji_neg_count,word_pos_count,word_neg_count
1,i took a full drink into my uber; i guess you could say instant message pretty wild. These are the Tuesdays we'll never forget happy 😊,10,0,1,0
0,You deserve better . Hope you'll be okay unhappy 😧,0,10,1,1
0,Why am I better at pen then pencil?dafaqcomonI just want to be a good drawer unhappy 😧,0,10,2,1
1,That would be a great trick happy.3,0,0,2,0
0,I want to give him everything that makes him happy just to see this smile unhappy 😊 😭 😧,10,20,1,1
1,You say VUCA,0,0,0,0
0,where's justin i miss him unhappy 😧,0,10,1,1
1,AVI for my man 😊 Phone made like always ;).1,10,0,0,0
0,Shameful,0,0,0,0
1,i wasn't saying i read a book today.1,0,0,0,0
1,Currently standing outside the shard with a bag full of empty bottles because I came to work with tom today happy 😊,10,0,1,0
0,this is jimin to yoongi unhappy .6 😧,0,10,1,1
0,i'll try sad and yes i am unhappy 😔 😧,0,20,1,2
0,Hi! We tried to call your number but got no response unhappy Please share another suitable time and an alternate number for.. cont1 😧,0,10,1,1
0,how about me bes jup unhappy 😧,0,10,1,1
1,The one with backward cap,0,0,0,0
1,Just wandering around,0,0,0,0
0,can just see the edge creeping in unhappy 😧,0,10,1,1
1,Byron in 3 weeks,0,0,0,0
1,Gamer Follow Train!Follow MeRetweet thisFollow all who retweetedGain active followers happy 450 😊,10,0,1,0
0,I do it for 5/6 times a week leh sad and yes closing is damn fuck opening so much better 😔,0,10,0,1
0,My heart hurts. sad I hate people 😔,0,10,0,2
1,coming soon to a screen near you.,0,0,0,0
0,Yesterday's faci so cute! But he 30+ 😧 Today's faci is old eeyer,0,10,0,0
1,#NAME?,0,0,0,0
1,But,0,0,0,0
1,Thanks for the recent follow Happy to connect happy have a great Thursday..16 😊,10,0,2,0
0,DONT LAUGH unhappy MEANIE BASE 😧,0,10,1,1
0,NOOOO in here is 6.45 ;_; I have classes at that time unhappy 😧,0,10,1,1
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.8,0,0,0,0
1,you know what i think? you look exceptional for a new Mum,0,0,0,0
0,resolve is sooo slow on my laptop,0,0,0,0
1,Did you go all the way to Keem? Have you been up Minaun? That's a good one if you are into extreme driving today smile 😭,0,10,1,0
1,Thanks for the recent follow Happy to connect happy have a great Thursday. Want this ?.1 😊,10,0,2,0
0,Definitely my arms unhappy .9 😧,0,10,1,1
1,a friend who would like a BRAND NEW Strapback hats only 14.99 at,0,0,0,0
0,Don't be buffalo unhappy 😧,0,10,1,1
0,Thank you unhappy i need a certificate signed from God 😧,0,10,1,1
1,Watch your words happy 😊,10,0,1,0
0,i love when people or message me w long messages about how beautiful they find joon like unhappy yes i agree keep going 😍 😧,10,10,2,1
0,HOLY SHIT! 40 pages script of the opening scene of Man Of Steel on Krypton got compressed.I wish I could at least,0,0,0,0
1,see the next tweet! I did about 5 different things while keeping very calm,0,0,0,0
1,good,0,0,1,0
1,Mummy,0,0,0,0
1,and still not being rich - try getting a life,0,0,0,0
1,Here is the link for Seventeen's Yokohama Concert with English subs 😊 DDL:,10,0,0,0
0,Would really like it if the coandsole versioands and got the update to makr it like the Steam versioand. =(,0,0,0,0
1,Not really I am a Labour supporter and am actually quite glad happy I mean how much did he claim in 2009 fuck off 😊,10,0,1,0
0,Mine hasn't been sending stuff unhappy 😧,0,10,1,1
0,koh,0,0,0,0
1,the displayport to HDMI turned up so we back on to screens o/ 5 days to get the dual PC stream setup sorted (lol) 😄,10,0,0,0
0,wish i had someone to cuddle me right now unhappy 😧,0,10,1,1
0,[PLEASE RT] he'll buy me a blinking taehyung headband.1,0,0,0,0
0,My boo))):,0,0,0,0
1,As the last event for chapter 1,0,0,0,0
0,unfortunately,0,0,0,0
1,Please,0,0,0,0
0,I just told them to bugger off and hung up! They waned access to my pc. If they phoned someone like my Gran,0,0,0,0
0,Koalas are dying of thirst and it's all because of us unhappy .11 😧,0,10,1,1
1,Stats for the day have arrived. 1 new follower and NO unfollowers happy via.3 😊,10,0,1,0
0,Bapak Tom Cruise.,0,0,0,0
0,Yeah,0,0,0,0
0,[PLEASE RT] he'll buy me a blinking taehyung headband.2,0,0,0,0
0,instant message still bored unhappy 😧,0,10,1,1
0,do you even care at all unhappy 😧,0,10,1,1
1,Teaser coming out today at 4pm!Story.1,0,0,0,0
1,Nice,0,0,1,0
0,I miss you more unhappy 😧,0,10,1,1
1,13 Reasons Why producers: we care about youth mental health 😊 13RW producers: *show young audience graphic rape and suicide s,10,0,0,0
1,Rose come to him! He's really your enthusiast :-D using SO MUCH not SO MAY! :-) ~~~,0,0,0,0
1,a beautiful day happy 😊,10,0,1,0
0,unhappy 😒 unhappy feeling sick 😧 😧,0,30,1,1
1,Client work for rt and favorite happy.2,0,0,1,0
0,Nooo your hair color is pretty,0,0,0,0
1,have a great,0,0,1,0
1,Congratulations,0,0,0,0
0,As if this process hasn't been frustrating enough,0,0,0,0
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.1,0,0,0,0
0,As Nani in lies unconscious,0,0,0,0
0,Joy we should get him back,0,0,0,0
1,Hellooo.. happy Kyle Davies (RebelByACause) 😊,10,0,1,0
1,Aww hating that I got sponsored,0,0,0,0
1,rt if you hate me crying with joy 😆,10,0,0,1
1,Hello everyone,0,0,0,0
1,Thanks for sharing my iris photo. I really appreciate it smile.1,0,0,0,0
1,SONE who cant stream at Genie!You CAN stream for TY at Genie! We are still sharing some Genie IDs. If you want it,0,0,0,0
0,Ailes sure knew how to make a great network! Fox is going downhill wi,0,0,1,0
1,that I said,0,0,0,0
0,my puppies deserves all better unhappy .1 😧,0,10,1,1
1,Awesome! makes a good nurse maid,0,0,2,0
1,Share the love: thanks for being top new followers this week happy.3,0,0,2,0
0,Ah alright,0,0,0,0
1,Unnamed: 527,0,0,0,0
0,Hope he's ok,0,0,0,0
0,Hi! We tried to call your number but got no response unhappy Please share another suitable time and an alternate number.. cont1 😧,0,10,1,1
0,Definitely my arms unhappy .11 😧,0,10,1,1
0,I just finished gym,0,0,0,0
1,AVI for my man 😊 Phone made like always 😉,20,0,0,0
1,I know vearey moving. and TWISTY! And you aaree are,0,0,0,0
0,he'll kil,0,0,0,0
1,Thank you crew happy.1,0,0,1,0
1,This never happened with our happy.1,0,0,1,0
